timestamp,window_id,seq_ratio,avg_irr,unique_ratio,irr_0_1k,irr_1k_10k,irr_10k_plus
1774427015.312857239,13837,7676,56245005,10000,0,0,10000
1774427015.502688208,13838,7690,66268154,10000,0,0,10000
1774427016.252377070,14602,4202,46837440,10000,0,0,10000
1774427016.735978140,13839,4832,57730894,10000,0,0,10000
1774427017.567237600,14603,817,35840146,10000,0,0,10000
1774427017.945123677,13840,790,73855054,10064,0,0,10000
1774427018.165922908,55,8059,552874,10000,0,0,10000
1774427018.373991253,2966,7177,20356841,10000,0,0,10000
1774427018.432476030,1991,7482,19125926,10000,0,0,10000
1774427018.538499303,14604,855,49143882,10064,0,0,10000
1774427019.256075197,13841,754,75639490,10000,0,0,10000
1774427020.350885343,14605,700,53179571,10000,0,0,10000
1774427021.052696965,13842,746,76370877,10000,0,0,10000
1774427021.517358493,14606,841,63058254,10000,0,0,10000
1774427021.626519294,13843,735,80207806,10000,0,0,10000
1774427023.036467008,13844,735,60757141,10064,0,0,10000
1774427023.044271081,14607,687,66881722,10000,0,0,10000
1774427023.592592328,14608,466,46436100,10064,0,0,10000
1774427023.917497973,14609,309,60236635,10000,0,0,10000
1774427024.132713706,14610,363,55791196,10000,0,0,10000
1774427024.533304706,14611,572,55144189,10000,0,0,10000
1774427025.129393056,13845,527,71844202,10000,0,0,10000
1774427025.153080547,14612,628,46234838,10064,0,0,10000
1774427026.012235866,14613,756,59892129,10000,0,0,10000
1774427026.431638661,13846,588,55944393,10000,0,0,10000
1774427026.937908410,14614,665,51453513,10000,0,0,10000
1774427027.434420192,13847,559,45223957,10000,0,0,10000
1774427028.117412077,13848,623,72849565,10064,0,0,10000
1774427028.311065561,14615,626,63248443,10000,0,0,10000
1774427029.132777991,13849,669,57121241,10000,0,0,10000
1774427029.215683971,14616,708,60189203,10064,0,0,10000
1774427029.910887521,14617,611,33549135,10000,0,0,10000
1774427030.659719919,13850,631,63126372,10000,0,0,10000
1774427030.735234007,14618,754,59420005,10000,0,0,10000
1774427030.820420142,247,1177,2474899,10000,0,0,10000
1774427031.505821217,14619,4019,16078358,7820,2823,1176,6000
1774427031.628110177,13851,214,10842334,6730,2421,1562,6015
1774427031.786758122,14620,88,7721510,5769,3795,2116,4087
1774427031.985490354,13852,135,3441533,6025,3281,2812,3906
1774427032.138545603,14621,81,7306270,6217,3076,2076,4846
1774427032.282444608,13853,58,5900933,6282,2624,2340,5035
1774427032.414822185,13854,87,5195399,5897,3023,3100,3875
1774427032.467657144,14622,59,9708046,5961,3088,2426,4485
1774427032.599344272,14623,65,5741507,5961,3181,2575,4242
1774427032.698204120,13855,103,11801365,6794,2265,2734,5000
1774427032.839950738,14624,85,7256082,5384,3880,2537,3582
1774427032.988469385,14625,125,10729531,6217,2985,2164,4850
1774427033.142970657,14626,72,7210843,5961,3185,2666,4148
1774427033.259323532,13856,80,6118300,6346,2985,2238,4776
1774427033.427296474,13857,46,6006440,5705,3455,2500,4044
1774427033.542164030,13858,49,3685218,5256,4420,1666,3913
1774427033.685684566,13859,76,6275305,6602,2421,2734,4843
1774427033.802203031,13860,75,3052085,6089,2686,3283,4029
1774427033.852885872,14627,93,5210365,5448,3432,2910,3656
1774427034.028753897,14628,65,4374955,6025,3529,2205,4264
1774427034.144194883,14629,93,7967441,5576,3768,1956,4275
1774427034.249040793,14630,66,5069811,5961,3769,2000,4230
1774427034.310762982,13861,104,3815645,5961,3106,3030,3863
1774427034.496404752,14631,83,5082238,6025,3142,2285,4571
1774427034.523563879,13862,71,3690234,6410,2666,2370,4962
1774427034.728063979,13863,49,6285833,6282,2647,2941,4411
1774427034.754255470,14632,55,10405515,6282,3125,2187,4687
1774427034.872164924,14633,66,5769525,6153,2695,2269,5035
1774427034.971879475,13864,80,3405733,6025,2835,2910,4253
1774427035.147623325,14634,79,6415478,5833,2589,3381,4028
1774427035.252666653,14635,91,7181728,6538,2631,2781,4586
1774427035.383649705,14636,43,6035416,5961,3157,2631,4210
1774427035.462174639,13865,57,2905136,5256,4191,2426,3382
1774427035.552973959,14637,65,4107471,5961,2962,2740,4296
1774427035.659658681,14638,103,4747147,6666,2857,2406,4736
1774427035.743034012,13866,123,4713222,5256,3309,3237,3453
1774427035.843859682,13867,45,4281714,6025,3169,2253,4577
1774427035.940133315,14639,51,6600518,6025,3046,2812,4140
1774427036.044235487,14640,48,2552278,5961,3609,2255,4135
1774427036.216456010,14641,44,2671806,5128,3913,2753,3333
1774427036.270429315,2967,341,4991600,7371,2523,1308,6168
1774427036.371344332,14642,65,5559928,6217,2880,3040,4080
1774427036.474601430,14643,41,5191501,5769,2748,3435,3816
1774427036.573146039,14644,73,4964492,6474,2878,2424,4696
1774427036.672106055,13868,106,5019435,6410,3307,2153,4538
1774427036.689234604,14645,43,3672920,5448,3533,3082,3383
1774427036.785480982,14646,48,8285996,5576,3216,2657,4125
1774427036.913915590,14647,90,3748878,5833,3358,2761,3880
1774427036.972431877,13869,101,4000873,6346,3000,2307,4692
1774427037.111931708,13870,70,2339005,5512,3065,3211,3722
1774427037.209000023,13871,88,6288262,6025,3432,2014,4552
1774427037.301831377,13872,61,5269950,6346,3178,2325,4496
1774427037.396134580,13873,87,3147886,5448,3309,2746,3943
1774427037.484071261,13874,76,1830361,5705,3358,3053,3587
1774427037.574273679,13875,60,6930317,6346,2962,2074,4962
1774427037.666597574,13876,83,2582720,6025,2977,2824,4198
1774427037.861106259,2968,59,3086092,5769,3138,2846,4014
1774427037.913704568,302,2058,1614876,9423,1428,178,8392
1774427037.994246823,2969,92,2384659,5897,3134,2985,3880
1774427038.014699167,13877,58,3851516,5769,3088,2867,4044
1774427038.139022347,1992,270,3948467,7115,3238,1142,5619
1774427038.193595890,14648,51,2918471,5576,3435,2900,3664
1774427038.299066529,13878,67,6687178,5961,3134,2761,4104
1774427038.325249594,14649,54,6979702,5641,3333,2411,4255
1774427038.458952703,14650,83,7214075,6025,2642,2857,4500
1774427038.550306518,14651,67,4987552,5961,3308,2279,4411
1774427038.629691957,14652,33,3707472,6089,3059,2686,4253
1774427038.713870708,14653,65,2973042,6025,3170,3008,3821
1774427038.802732928,14654,50,4394851,5641,3453,2158,4388
1774427038.909241207,14655,57,2352348,5448,3636,2878,3484
1774427038.993311619,13879,74,7298372,5576,3357,2500,4142
1774427039.079476881,13880,82,3398999,5320,4000,2214,3785
1774427039.170898319,14656,110,4761976,5641,3228,3149,3622
1774427039.284667435,14657,67,3683116,6730,2500,2661,4838
1774427039.383847082,14658,59,5757821,5833,3233,2481,4285
1774427039.489783063,14659,77,3399581,5320,3453,2949,3597
1774427039.576574035,14660,82,2424298,6282,2835,2537,4626
1774427039.607259248,13881,60,4408585,6089,2769,2846,4384
1774427039.696479979,13882,88,6713269,6346,2406,2857,4736
1774427039.777271034,13883,58,4632361,6217,2222,3185,4592
1774427039.916450561,13884,71,3052764,5769,3437,3125,3437
1774427039.996399805,13885,60,1742217,5641,3455,2573,3970
1774427040.083309956,13886,83,6276022,6089,2517,2877,4604
1774427040.161144307,13887,48,2378837,5833,3260,2826,3913
1774427040.241567547,13888,66,6738821,5897,3082,2932,3984
1774427040.288160984,14661,43,4826917,5961,3357,2043,4598
1774427040.376830342,14662,53,7021219,5833,3043,2753,4202
1774427040.473053579,13889,56,4282062,5705,3602,2279,4117
1774427040.552903658,14663,38,4281390,6089,3161,2500,4338
1774427040.653668352,13890,105,6904714,5769,3868,1751,4379
1774427040.734062375,13891,63,4009852,5705,3260,2463,4275
1774427040.811269625,13892,68,4922588,5000,3862,2275,3862
1774427040.895686862,13893,81,3014016,5512,3049,3049,3900
1774427040.948788403,14664,103,5865151,6153,2714,2928,4357
1774427041.041566900,14665,82,3389198,5705,3138,2627,4233
1774427041.242661010,2970,69,3548443,5961,3909,1954,4135
1774427041.318378534,13894,72,3188945,5705,3161,3088,3750
1774427041.433954425,13895,71,3144551,5384,3758,2340,3900
1774427041.514374460,13896,75,4081432,6217,2408,2846,4744
1774427041.594922701,13897,69,2615591,5769,3970,1691,4338
1774427041.668770411,14666,96,5326674,6025,3049,2340,4609
1774427041.749122377,14667,65,4224774,5320,3669,2733,3597
1774427041.824250177,14668,67,4445874,6089,2816,2323,4859
1774427041.931793601,14669,85,2033852,5769,3703,2518,3777
1774427042.028038500,13898,69,4982217,5641,3357,2846,3795
1774427042.064381378,14670,41,4329428,5448,3546,2198,4255
1774427042.150814861,14671,52,4367750,5384,3191,2978,3829
1774427042.230546742,14672,68,3628516,5256,3357,3142,3500
1774427042.352709710,13899,58,4410082,5256,3602,2941,3455
1774427042.431559657,14673,92,4753172,6217,2291,3125,4583
1774427042.537749713,13900,72,3384752,5705,2686,3208,4104
1774427042.562459665,14674,79,5277347,5897,2971,2753,4275
1774427042.708576926,14675,56,2540332,6346,2932,2330,4736
1774427042.749030325,13901,61,2399198,5705,3712,2500,3787
1774427042.827785948,13902,52,2651374,5064,3669,3309,3021
1774427042.932940914,13903,105,2350580,5192,3941,2554,3503
1774427043.001403212,14676,61,3296798,5576,3093,2877,4028
1774427043.035644171,56,203,220076,7564,2830,849,6320
1774427043.138081770,13904,61,2666150,5128,3426,2797,3776
1774427043.269203967,13905,65,944266,5769,3309,2446,4244
1774427043.348372556,13906,74,4102224,5576,3358,2910,3731
1774427043.422772211,13907,83,5052955,5705,2887,2746,4366
1774427043.496291831,13908,57,6775232,6089,3000,2500,4500
1774427043.556451466,14677,87,5407540,5897,3093,2733,4172
1774427043.613762027,13909,56,4891993,5833,3088,2941,3970
1774427043.688562675,13910,69,3613101,6217,3095,2936,3968
1774427043.815108972,14678,103,2649054,5384,3941,2262,3795
1774427043.883713509,14679,91,5043686,5961,2695,2765,4539
1774427043.956200058,14680,79,2007834,5256,3541,2430,4027
1774427044.069171281,14681,51,4647051,5192,3928,2142,3928
1774427044.144795256,14682,49,2310366,6217,3070,2677,4251
1774427044.217523207,14683,86,2200065,5320,3550,2826,3623
1774427044.251321170,13911,114,4352037,5705,3239,2676,4084
1774427044.352433539,14684,67,2878301,5384,3829,2553,3617
1774427044.427385824,14685,77,3534037,5641,2720,3676,3602
1774427044.500638952,14686,136,1441125,4935,4460,2446,3093
1774427044.574048854,14687,83,3951019,5448,3357,2642,4000
1774427044.632705566,13912,43,3380271,5641,3214,2857,3928
1774427044.752563117,13913,72,2375727,5576,2761,3432,3805
1774427044.837761179,14688,91,4188639,5448,4000,2222,3777
1774427044.910558420,13914,77,5682077,5512,4057,2101,3840
1774427045.024090767,14689,80,4126575,5833,2700,3065,4233
1774427045.068379492,13915,88,4663613,5833,3769,2153,4076
1774427045.185281045,13916,83,2050131,5833,2877,2949,4172
1774427045.278479864,14690,72,3500580,5769,3458,2706,3834
1774427045.330829753,13917,83,4651938,5641,2919,3357,3722
1774427045.434993484,13918,67,2226049,5320,4000,2370,3629
1774427045.506082625,13919,68,6154275,6089,3307,2440,4251
1774427045.578049021,13920,105,1913156,5320,3115,3333,3550
1774427045.650199891,13921,70,5737217,5897,3555,2296,4148
1774427045.726613381,13922,68,6077928,5961,3237,2230,4532
1774427045.798339836,13923,77,1792945,5256,4160,2116,3722
1774427045.867822605,13924,83,2977132,5512,3284,2992,3722
1774427045.956460538,13925,109,2856457,5833,2962,2814,4222
1774427046.023237720,14691,91,2182286,5705,3157,2932,3909
1774427046.102593522,14692,91,2618366,5961,2857,3383,3759
1774427046.171959665,14693,65,4815488,6025,2765,2765,4468
1774427046.244300645,14694,77,4982758,5769,3529,2720,3750
1774427046.316173873,14695,68,4458499,5833,2992,2919,4087
1774427046.382334766,14696,67,1924715,5769,3142,2714,4142
1774427046.451205223,14697,48,4279976,5384,3823,2426,3750
1774427046.519779568,14698,71,4722030,5641,3381,2661,3956
1774427046.609686104,14699,105,6211638,6346,2014,3309,4676
1774427046.684541000,14700,95,1683020,5705,3284,2554,4160
1774427046.755272062,14701,119,3781773,5384,3503,3138,3357
1774427046.826280253,14702,72,3742920,5448,3529,2720,3750
1774427046.893838868,14703,76,3934996,5384,3333,2695,3971
1774427046.964937911,14704,97,3910696,5897,2803,3409,3787
1774427047.017637984,13926,102,3419040,5897,3028,2253,4718
1774427047.093044634,13927,81,3670233,6153,2671,3129,4198
1774427047.174674731,13928,80,3132477,6089,3028,2394,4577
1774427047.281422893,14705,94,3002279,5641,3533,2932,3533
1774427047.331971991,13929,101,4458682,5641,3237,2877,3884
1774427047.412391558,14706,71,1896018,5064,4306,2408,3284
1774427047.451219204,13930,79,1070195,5833,2681,3260,4057
1774427047.522136125,13931,104,5538136,6410,2761,2462,4776
1774427047.618926745,14707,82,3196228,4615,3669,3525,2805
1774427047.684273621,14708,81,3525365,5897,2898,2898,4202
1774427047.756433421,14709,90,2655870,5576,3214,2928,3857
1774427047.807886189,13932,88,2715962,5064,4071,2857,3071
1774427047.896549358,14710,40,6359072,5705,3082,3383,3533
1774427047.988347712,14711,52,4368343,6217,2733,2805,4460
1774427048.096853332,13933,48,3586131,5833,3043,2608,4347
1774427048.150003628,14712,62,2496878,6346,2000,3333,4666
1774427048.213492676,13934,91,2039666,5961,3384,2307,4307
1774427048.287344311,13935,86,4790339,5705,3381,2517,4100
1774427048.352450108,13936,74,1349203,4871,4680,2198,3120
1774427048.440163243,14713,97,4037216,5833,2785,3142,4071
1774427048.508511463,14714,74,3841541,5064,3943,2464,3591
1774427048.573727637,14715,60,3098869,6474,2878,2196,4924
1774427048.642036859,14716,76,3714021,5256,3661,2676,3661
1774427048.704373073,14717,90,3956465,6089,3259,2148,4592
1774427048.739053974,13937,52,3412846,5448,2928,3285,3785
1774427048.842798651,13938,109,2912777,6538,2290,3206,4503
1774427048.953582886,14718,108,3397742,5705,3233,2932,3834
1774427048.962882728,13939,136,3287058,5641,3953,2325,3720
1774427049.031599066,13940,99,3388758,4935,3732,3098,3169
1774427049.094701403,13941,113,6037850,6217,3432,2014,4552
1774427049.154605171,13942,81,1943144,6153,2888,2592,4518
1774427049.264583375,13943,46,3732053,6474,2093,3410,4496
1774427049.336071561,13944,83,4472868,5961,3382,2132,4485
1774427049.403451785,13945,108,4671183,5769,3138,2846,4014
1774427049.472408238,13946,74,4122100,5576,3741,2014,4244
1774427049.539426302,13947,74,1914992,6153,2781,2781,4436
1774427049.608067380,13948,98,4447080,5064,4184,2553,3262
1774427049.702068713,13949,80,2606517,5897,3100,2945,3953
1774427049.786212482,14719,72,4075776,6346,3410,2093,4496
1774427049.843471565,13950,98,8752683,6217,3007,2030,4962
1774427049.877769660,14720,111,7000011,5448,3310,2620,4068
1774427049.939789693,14721,93,4484366,5833,3157,2706,4135
1774427050.023675810,14722,179,5668420,5705,3805,2313,3880
1774427050.094460473,14723,78,4660317,5833,3014,2941,4044
1774427050.211305811,13951,94,3253445,5961,3478,1739,4782
1774427050.276849117,13952,51,3792775,5705,3450,2253,4295
1774427050.342437021,13953,102,8128094,5961,3380,2042,4577
1774427050.406834829,13954,84,3740160,5192,3884,2374,3741
1774427050.472649473,13955,117,3541897,5064,3943,2394,3661
1774427050.582627589,14724,124,5289977,5512,3481,2962,3555
1774427050.651437066,14725,86,3170848,5512,3602,2500,3897
1774427050.706046708,1993,108,2981386,6217,2932,2406,4661
1774427050.790871881,248,371,620488,7115,2301,1349,6349
1774427050.853407977,2971,94,3532173,5576,2978,3120,3900
1774427050.894712739,14726,128,5489455,6153,3257,2348,4393
1774427050.966755909,14727,102,5362457,6410,2878,2727,4393
1774427051.030743673,14728,74,5015285,5128,3537,2789,3673
1774427051.091814839,14729,61,2491011,5897,3602,2132,4264
1774427051.154999893,14730,85,3046999,6089,2824,2977,4198
1774427051.200126619,13956,100,3864170,6025,2941,2647,4411
1774427051.583739402,2972,4741,3955353,8461,2435,2692,4871
1774427051.791932295,14731,3006,12065707,8397,3076,1282,5641
1774427052.155643483,14732,4959,34510792,9935,181,181,9636
1774427052.493690479,14733,4936,41836629,9871,227,454,9318
1774427052.748616657,13957,3868,23264394,9166,1566,1325,7108
1774427053.055867510,13958,5022,40581555,10000,0,535,9464
1774427053.308377306,13959,4966,43767536,10000,0,0,10000
1774427053.315590636,14734,4937,31766635,9935,0,400,9600
1774427053.641722933,14735,4975,41853198,9871,0,740,9259
1774427053.967751217,13960,5028,45225552,10000,0,185,9814
1774427054.308295053,14736,5029,35515845,10064,0,408,9591
1774427054.393638521,13961,5042,46083868,9871,0,600,9400
1774427054.998252577,14737,4971,38214620,10000,0,0,10000
1774427055.265603458,13962,5003,34284143,9935,0,869,9130
1774427055.465476703,14738,5027,54657655,9871,185,555,9259
1774427055.701668917,14739,5035,34065017,9871,0,416,9583
1774427056.025775737,13963,5050,40098586,10000,0,0,10000
1774427056.359340307,13964,4991,41527976,9871,0,483,9516
1774427056.441605817,14740,5015,40038552,10000,0,952,9047
1774427056.893339782,14741,5022,42935412,10000,0,196,9803
1774427056.924860009,13965,5007,39014667,9871,200,600,9200
1774427057.102952534,1994,2885,6408868,8653,1318,2857,5824
1774427057.392765645,14742,5053,26073103,9871,0,298,9701
1774427057.636037288,13966,5015,43402986,10000,0,638,9361
1774427057.798639073,14743,4999,39708698,9935,0,800,9200
1774427058.164929582,14744,5044,45549825,10000,0,238,9761
1774427058.367026903,13967,5046,44022425,9871,200,200,9600
1774427058.556426239,14745,5030,56561657,9935,0,172,9827
1774427058.815863757,14746,5039,35630630,9935,0,566,9433
1774427059.041189950,14747,5049,39228710,10000,0,0,10000
1774427059.322224342,14748,5064,42734272,10064,0,0,10000
1774427059.561656281,14749,5069,36409633,10000,0,400,9600
1774427059.959933340,14750,5084,43485816,9743,0,925,9074
1774427060.102675130,2973,5035,18128976,9935,0,181,9818
1774427060.315214897,13968,5096,35774825,10000,217,0,9782
1774427060.704854811,14751,5068,39253868,10000,0,444,9555
1774427060.758189956,13969,5110,37333329,9935,0,392,9607
1774427060.959643156,14752,5114,32550229,9935,175,526,9298
1774427061.323365795,14753,5115,47077409,9935,0,350,9649
1774427061.544389771,14754,5114,44006770,9807,0,727,9272
1774427061.824151238,13970,5094,47926605,9935,0,338,9661
1774427061.942848824,14755,5168,26983956,9935,0,188,9811
1774427062.225485165,13971,5142,42980296,10000,0,0,10000
1774427062.530877891,13972,5103,54931620,10064,0,0,10000
1774427062.843697158,13973,5123,28991136,9871,0,784,9215
1774427063.013141927,14756,5127,40467672,10000,0,517,9482
1774427063.410045836,13974,5084,31954311,10000,0,0,10000
1774427063.577302751,14757,5111,34545680,9807,204,612,9183
1774427063.805321497,14758,5110,40876842,10000,0,222,9777
1774427064.055889423,14759,5099,31866923,10000,0,0,10000
1774427064.300419409,13975,5181,49337079,10000,0,181,9818
1774427064.425614372,14760,5090,41584734,10000,0,727,9272
1774427064.786461872,14761,5079,36990268,9935,250,0,9750
1774427065.062410544,14762,5125,25132256,9807,0,1153,8846
1774427065.079162774,13976,5109,44711321,10064,0,0,10000
1774427065.483422207,13977,5113,35812232,10000,0,0,10000
1774427065.544713864,249,4228,1494472,9615,895,1044,8059
1774427065.703740684,2974,5050,19265289,10000,0,0,10000
1774427065.887768309,14763,5097,19216648,10000,0,0,10000
1774427065.902143854,1995,5032,11678600,9807,0,781,9218
1774427066.447274768,13978,5095,37702314,9935,0,175,9824
1774427066.716468783,14764,5106,37432330,10000,208,208,9583
1774427066.825996218,13979,5117,37787533,9871,204,816,8979
1774427067.243422941,13980,5126,30881016,10064,0,0,10000
1774427067.496917072,14765,5112,30004835,9871,192,384,9423
1774427067.504203189,34,542,117738,6282,2727,2272,5000
1774427067.810633273,14766,5124,30769066,9871,200,200,9600
1774427068.033251209,13981,5095,26453237,10000,0,0,10000
1774427068.295280238,13982,5105,37035820,9935,0,727,9272
1774427068.519596121,13983,5083,32789856,9935,0,200,9800
1774427068.718578699,14767,5076,34405174,10000,0,0,10000
1774427068.989312704,13984,5104,46148427,10000,0,204,9795
1774427069.028030583,14768,5097,34913327,10064,0,0,10000
1774427069.320059473,14769,5112,27056048,9871,196,196,9607
1774427069.545333197,303,3584,1687678,9230,1411,588,8000
1774427069.634544997,250,5136,1770702,9807,185,555,9259
1774427069.724263950,14770,5119,22295255,9935,0,454,9545
1774427069.847429048,13985,5143,49460901,9935,0,555,9444
1774427069.980819182,14771,5107,46049591,10000,0,377,9622
1774427070.212664301,13986,5120,57766110,10000,0,217,9782
1774427070.458284059,13987,5101,35220613,9935,0,169,9830
1774427070.790895707,2975,5119,20171764,10000,0,0,10000
1774427071.008067456,1996,5170,11266193,10000,0,535,9464
1774427071.211291949,13988,5110,40446948,10064,0,208,9791
1774427071.278685112,14772,5111,37179409,10064,0,185,9814
1774427071.447062644,53,4473,213253,8653,2352,735,6911
1774427072.204753265,14773,7387,57229407,9935,0,571,9428
1774427072.471613503,14774,7400,48510233,10000,0,0,10000
1774427072.740434250,14775,7423,53734991,10000,0,0,10000
1774427072.974370197,14776,7421,35282010,10064,0,0,10000
1774427073.102263062,13989,6982,59497608,10000,0,0,10000
1774427073.468740894,14777,7418,67787264,10000,0,0,10000
1774427073.691704012,14778,7435,51346157,10000,0,0,10000
1774427073.809585000,13990,7437,88159778,10000,0,0,10000
1774427074.179420599,13991,7442,59862256,10000,0,0,10000
1774427074.394901964,14779,7449,72259957,10000,0,0,10000
1774427074.561313338,13992,7471,74468320,10064,0,0,10000
1774427074.830853793,13993,7465,83575152,10000,0,0,10000
1774427075.112584553,14780,7467,53893533,10064,0,0,10000
1774427075.310565697,13994,7490,70658040,10000,0,0,10000
1774427075.861084761,2976,7367,24658636,10064,0,0,10000
1774427075.908750197,13995,7489,70676115,10000,0,0,10000
1774427075.949647334,1997,7716,17328705,10000,0,0,10000
1774427076.082199559,14781,7508,71793810,10000,0,0,10000
1774427076.393018164,13996,7503,89010668,10064,0,0,10000
1774427076.601163319,13997,7515,84493669,10000,0,0,10000
1774427076.700593952,14782,7511,63316204,10000,0,0,10000
1774427076.945007057,13998,7517,72418782,10000,0,0,10000
1774427077.100597089,14783,7566,65060693,10000,0,0,10000
1774427077.363322680,57,6409,395029,9935,476,1190,8333
1774427077.621769854,14784,7579,71707533,10064,0,0,10000
1774427077.637306118,13999,7596,59643942,10000,0,0,10000
1774427077.941390482,14785,7610,75887492,10000,0,0,10000
1774427078.188912420,14786,7599,54789400,10000,0,0,10000
1774427078.209096227,14000,7571,59295796,10064,0,0,10000
1774427078.547374123,14787,7599,41883581,10000,0,0,10000
1774427078.764011960,14788,7602,46435342,10064,0,0,10000
1774427078.862433543,14001,7599,85171563,10000,0,0,10000
1774427079.411663025,14002,7628,88266236,10000,0,0,10000
1774427079.663613507,14003,7646,79794320,10000,0,0,10000
1774427079.865668009,14004,7698,53618259,10064,0,0,10000
1774427080.025369388,2977,7646,25563938,10000,0,0,10000
1774427080.099115263,14789,7657,40709155,10000,0,0,10000
1774427080.246317161,14005,7647,77192307,10000,0,0,10000
1774427080.349841136,14790,7678,50136151,10000,0,0,10000
1774427080.666825774,304,6710,2820250,10064,0,0,10000
1774427080.671631183,251,7182,1555380,10000,0,0,10000
1774427080.804194290,14006,7641,85619872,10000,0,0,10000
1774427080.994885145,14007,7673,47385019,10000,0,0,10000
1774427081.257591858,14008,7641,71527084,10064,0,0,10000
1774427081.415604360,1998,7605,18456212,10000,0,0,10000
1774427081.428870242,14791,7647,47199037,10000,0,0,10000
1774427081.616734813,14792,7658,61299762,10064,0,0,10000
1774427081.811323955,14793,7641,57835315,10000,0,0,10000
1774427082.106938156,14009,7684,90736856,10000,0,0,10000
1774427082.288408820,14010,7660,96103896,10000,0,0,10000
1774427082.327659259,14794,7665,61996335,10000,0,0,10000
1774427082.544490249,14795,7689,46764105,10000,0,0,10000
1774427082.736086697,14796,7670,49225970,10064,0,0,10000
1774427083.143272967,14797,7627,56261615,10000,0,0,10000
1774427083.352604003,14798,7651,54553122,10000,0,0,10000
1774427083.427670922,14011,7660,85365835,10000,0,0,10000
1774427083.650713868,2978,7684,24459483,10000,0,0,10000
1774427083.934315273,14799,7685,44364109,10000,0,0,10000
1774427083.963062039,14012,7644,80455554,10064,0,0,10000
1774427084.211234894,14800,7632,42895632,10064,0,0,10000
1774427084.498171780,14801,7665,41083661,10000,0,0,10000
1774427084.515386786,14013,7674,55876062,10000,0,0,10000
1774427084.798293154,14802,7652,51761254,10000,0,0,10000
1774427085.053202559,2979,7636,24845565,10000,0,0,10000
1774427085.263316193,252,7658,2375204,10064,0,0,10000
1774427085.367561884,2980,7664,23726474,10064,0,0,10000
1774427085.813808387,14803,7637,49440390,10000,0,0,10000
1774427085.993112333,14804,7693,50002467,10064,0,0,10000
1774427086.116930073,14014,7670,53342877,10000,0,0,10000
1774427086.302411041,14805,7663,47305358,10000,0,0,10000
1774427086.469240317,14015,7649,86225211,10000,0,0,10000
1774427086.660666470,14016,7653,90069057,10064,0,0,10000
1774427086.842191196,305,7665,2916166,10000,0,0,10000
1774427086.930207807,41,4747,179388,9102,2641,2452,4905
1774427087.305677329,1999,6431,10478382,9743,930,0,9069
1774427087.432040827,14806,4180,10082570,8974,1351,810,7837
1774427087.677053559,14807,252,8516828,5769,3161,2647,4191
1774427087.755725480,2981,6827,9165708,9551,2000,0,8000
1774427088.122634185,14017,2712,19718093,7564,2772,990,6237
1774427088.358636743,14808,130,9170834,5897,3309,2042,4647
1774427088.407456298,2982,242,4085140,6730,2301,1984,5714
1774427088.480921024,14018,159,6581955,5769,3088,2794,4117
1774427088.707241265,14019,193,6003422,5448,3333,3188,3478
1774427088.804190036,14809,171,6263780,6282,2595,2519,4885
1774427088.980711643,14810,151,2292314,5769,3037,2814,4148
1774427088.993729166,14020,136,5523790,6602,2500,2500,5000
1774427089.062207574,306,2226,743955,6987,2900,1800,5300
1774427089.158471805,14811,174,5753456,6153,3138,2408,4452
1774427089.433098745,14021,158,3744972,5448,3851,2814,3333
1774427089.546714851,14022,154,5916605,6474,2290,2824,4885
1774427089.574598601,14812,177,3959644,6025,2941,2794,4264
1774427089.721546649,14813,103,9217809,6025,3382,2058,4558
1774427089.884491870,14023,130,3187790,5897,3285,2357,4357
1774427089.979047378,14024,121,3964229,5961,3161,2720,4117
1774427090.024890340,14814,131,9000606,6538,2030,3233,4736
1774427090.153082076,14815,96,6782773,6025,2878,3030,4090
1774427090.273521572,14816,116,2720340,5705,2941,3088,3970
1774427090.448212888,14025,125,4776181,6153,2706,3082,4210
1774427090.545292016,14817,128,5895337,5576,3308,3088,3602
1774427090.596201320,14026,113,5062636,5705,2898,3115,3985
1774427090.804435259,14818,166,8245739,6089,2971,2681,4347
1774427090.975275818,14027,115,7955610,6730,2394,1971,5633
1774427091.084471330,14028,110,4165452,5448,3455,2941,3602
1774427091.103315328,14819,129,4017597,6282,2880,3120,4000
1774427091.301082876,14029,130,3806208,6153,2671,3206,4122
1774427091.400835028,14030,86,5580393,5961,2631,3684,3684
1774427091.523431111,14031,88,3521046,6025,3333,2666,4000
1774427091.575141113,14820,145,4582928,5705,3656,2611,3731
1774427091.718396760,14821,120,3868076,5897,3283,2761,3955
1774427091.852645494,14032,62,8633475,6089,2611,2910,4477
1774427091.948063317,14822,156,5955946,5833,3587,2137,4274
1774427091.997058175,14033,120,4657005,5769,3428,2142,4428
1774427092.094481149,14823,113,4358280,5897,2941,2867,4191
1774427092.194864694,14034,85,3684402,5897,3543,2519,3937
1774427092.306747826,14035,109,6910331,6346,2835,2388,4776
1774427092.462316181,14824,60,5910751,6730,2370,2592,5037
1774427092.525519043,14036,75,5757540,5192,4397,2056,3546
1774427092.625728068,14037,88,5039620,5512,3216,2517,4265
1774427092.722885661,14038,136,3213365,6025,3307,2692,4000
1774427092.817360978,14039,106,4129801,5833,3410,2558,4031
1774427092.910946765,14040,112,5156503,5961,3235,2279,4485
1774427093.025415998,14825,94,3750329,5512,3834,2857,3308
1774427093.161242051,14826,121,5997213,6153,2857,2556,4586
